[2026-04-09 10:02:48] VIN:TITAN-AI-V10-DEMO | TEMP:91.2 | RPM:5184
[2026-04-09 10:06:59] VIN:TITAN-AI-V10-DEMO | TEMP:92.1 | RPM:4447
[2026-04-09 10:07:00] VIN:TITAN-AI-V10-DEMO | TEMP:92.6 | RPM:3470
[2026-04-09 10:07:01] VIN:TITAN-AI-V10-DEMO | TEMP:91.6 | RPM:5206
[2026-04-09 10:07:02] VIN:TITAN-AI-V10-DEMO | TEMP:92.3 | RPM:4179
[2026-04-09 10:07:03] VIN:TITAN-AI-V10-DEMO | TEMP:92.4 | RPM:3831
[2026-04-09 10:07:04] VIN:TITAN-AI-V10-DEMO | TEMP:93.0 | RPM:3093
[2026-04-09 10:07:05] VIN:TITAN-AI-V10-DEMO | TEMP:93.4 | RPM:3220
[2026-04-09 10:07:06] VIN:TITAN-AI-V10-DEMO | TEMP:93.5 | RPM:2280
[2026-04-09 10:07:07] VIN:TITAN-AI-V10-DEMO | TEMP:93.3 | RPM:2531
[2026-04-09 10:07:08] VIN:TITAN-AI-V10-DEMO | TEMP:93.1 | RPM:5520
[2026-04-09 10:07:09] VIN:TITAN-AI-V10-DEMO | TEMP:91.8 | RPM:2993
[2026-04-09 10:07:10] VIN:TITAN-AI-V10-DEMO | TEMP:92.7 | RPM:4049
[2026-04-09 10:07:11] VIN:TITAN-AI-V10-DEMO | TEMP:93.2 | RPM:2408
[2026-04-09 10:07:12] VIN:TITAN-AI-V10-DEMO | TEMP:93.3 | RPM:2680
[2026-04-09 10:07:13] VIN:TITAN-AI-V10-DEMO | TEMP:92.5 | RPM:4274
[2026-04-09 10:07:14] VIN:TITAN-AI-V10-DEMO | TEMP:93.4 | RPM:2332
[2026-04-09 10:07:15] VIN:TITAN-AI-V10-DEMO | TEMP:93.4 | RPM:2605
[2026-04-09 10:07:16] VIN:TITAN-AI-V10-DEMO | TEMP:92.9 | RPM:3906
[2026-04-09 10:07:17] VIN:TITAN-AI-V10-DEMO | TEMP:92.5 | RPM:4439
[2026-04-09 10:07:18] VIN:TITAN-AI-V10-DEMO | TEMP:91.7 | RPM:3423
[2026-04-09 10:07:19] VIN:TITAN-AI-V10-DEMO | TEMP:93.8 | RPM:5591
[2026-04-09 10:07:20] VIN:TITAN-AI-V10-DEMO | TEMP:93.7 | RPM:2402
[2026-04-09 10:07:21] VIN:TITAN-AI-V10-DEMO | TEMP:93.8 | RPM:2422
[2026-04-09 10:07:22] VIN:TITAN-AI-V10-DEMO | TEMP:93.5 | RPM:3119
[2026-04-09 10:07:23] VIN:TITAN-AI-V10-DEMO | TEMP:93.0 | RPM:2854
[2026-04-09 10:07:24] VIN:TITAN-AI-V10-DEMO | TEMP:93.5 | RPM:5794
[2026-04-09 10:07:25] VIN:TITAN-AI-V10-DEMO | TEMP:93.5 | RPM:5161
[2026-04-09 10:07:26] VIN:TITAN-AI-V10-DEMO | TEMP:92.5 | RPM:2498
[2026-04-09 10:07:27] VIN:TITAN-AI-V10-DEMO | TEMP:92.1 | RPM:3617
[2026-04-09 10:07:28] VIN:TITAN-AI-V10-DEMO | TEMP:92.2 | RPM:4059
[2026-04-09 10:07:29] VIN:TITAN-AI-V10-DEMO | TEMP:92.5 | RPM:5660
[2026-04-09 10:07:30] VIN:TITAN-AI-V10-DEMO | TEMP:92.1 | RPM:4475
[2026-04-09 10:07:31] VIN:TITAN-AI-V10-DEMO | TEMP:93.8 | RPM:2368
[2026-04-09 10:07:32] VIN:TITAN-AI-V10-DEMO | TEMP:94.4 | RPM:2616
[2026-04-09 10:07:33] VIN:TITAN-AI-V10-DEMO | TEMP:94.4 | RPM:3876
[2026-04-09 10:07:34] VIN:TITAN-AI-V10-DEMO | TEMP:92.4 | RPM:2526
[2026-04-09 10:07:35] VIN:TITAN-AI-V10-DEMO | TEMP:93.7 | RPM:2455
[2026-04-09 10:07:36] VIN:TITAN-AI-V10-DEMO | TEMP:93.8 | RPM:2771
[2026-04-09 10:08:18] VIN:TITAN-AI-V10-DEMO | TEMP:94.4 | RPM:4958
[2026-04-09 10:08:35] VIN:TITAN-AI-V10-DEMO | TEMP:94.1 | RPM:4770
[2026-04-09 10:08:36] VIN:TITAN-AI-V10-DEMO | TEMP:94.4 | RPM:3018
[2026-04-09 10:08:38] VIN:TITAN-AI-V10-DEMO | TEMP:95.3 | RPM:2411
[2026-04-09 10:08:39] VIN:TITAN-AI-V10-DEMO | TEMP:94.9 | RPM:3249
[2026-04-09 10:08:40] VIN:TITAN-AI-V10-DEMO | TEMP:95.3 | RPM:3395
[2026-04-09 10:08:41] VIN:TITAN-AI-V10-DEMO | TEMP:96.4 | RPM:2228
[2026-04-09 10:08:42] VIN:TITAN-AI-V10-DEMO | TEMP:95.4 | RPM:4688
[2026-04-09 10:08:45] VIN:TITAN-AI-V10-DEMO | TEMP:96.3 | RPM:3182
[2026-04-09 10:08:46] VIN:TITAN-AI-V10-DEMO | TEMP:94.5 | RPM:4068
[2026-04-09 10:08:47] VIN:TITAN-AI-V10-DEMO | TEMP:94.4 | RPM:4881
[2026-04-09 10:08:48] VIN:TITAN-AI-V10-DEMO | TEMP:96.7 | RPM:3459
[2026-04-09 10:08:49] VIN:TITAN-AI-V10-DEMO | TEMP:94.5 | RPM:4371
[2026-04-09 10:08:50] VIN:TITAN-AI-V10-DEMO | TEMP:95.1 | RPM:3985
[2026-04-09 10:08:51] VIN:TITAN-AI-V10-DEMO | TEMP:94.7 | RPM:4747
[2026-04-09 10:08:52] VIN:TITAN-AI-V10-DEMO | TEMP:94.6 | RPM:2988
[2026-04-09 10:08:53] VIN:TITAN-AI-V10-DEMO | TEMP:95.3 | RPM:2474
[2026-04-09 10:08:54] VIN:TITAN-AI-V10-DEMO | TEMP:96.0 | RPM:5514
[2026-04-09 10:08:55] VIN:TITAN-AI-V10-DEMO | TEMP:96.1 | RPM:5581
[2026-04-09 10:08:56] VIN:TITAN-AI-V10-DEMO | TEMP:96.4 | RPM:4910
[2026-04-09 10:08:57] VIN:TITAN-AI-V10-DEMO | TEMP:94.7 | RPM:3008
[2026-04-09 10:08:58] VIN:TITAN-AI-V10-DEMO | TEMP:96.9 | RPM:2904
[2026-04-09 10:08:59] VIN:TITAN-AI-V10-DEMO | TEMP:97.0 | RPM:5420
[2026-04-09 10:09:00] VIN:TITAN-AI-V10-DEMO | TEMP:95.0 | RPM:2511
[2026-04-09 10:09:01] VIN:TITAN-AI-V10-DEMO | TEMP:95.6 | RPM:5516
[2026-04-09 10:09:02] VIN:TITAN-AI-V10-DEMO | TEMP:95.5 | RPM:2575
[2026-04-09 10:09:03] VIN:TITAN-AI-V10-DEMO | TEMP:95.1 | RPM:4071
[2026-04-09 10:09:04] VIN:TITAN-AI-V10-DEMO | TEMP:95.6 | RPM:2446
[2026-04-09 10:09:05] VIN:TITAN-AI-V10-DEMO | TEMP:97.2 | RPM:2945
[2026-04-09 10:09:06] VIN:TITAN-AI-V10-DEMO | TEMP:95.9 | RPM:3626
[2026-04-09 10:09:07] VIN:TITAN-AI-V10-DEMO | TEMP:95.2 | RPM:3758
[2026-04-09 10:09:08] VIN:TITAN-AI-V10-DEMO | TEMP:95.9 | RPM:2466
[2026-04-09 10:09:09] VIN:TITAN-AI-V10-DEMO | TEMP:97.3 | RPM:2317
